Wed Feb  8 17:57:21 2023,1675868236,1.08,1362.65
Wed Feb  8 17:57:34 2023,1675868248,1.09,1521.43
Wed Feb  8 17:57:48 2023,1675868260,1.24,1426.32
Wed Feb  8 17:58:33 2023,1675868275,7.60,-2723.0
Wed Feb  8 17:58:47 2023,1675868319,1.20,868.0
Wed Feb  8 17:58:58 2023,1675868333,1.01,793.0
Wed Feb  8 17:59:16 2023,1675868344,1.55,2500.0
Wed Feb  8 18:00:20 2023,1675868362,24.96,-14401.3
Wed Feb  8 18:00:32 2023,1675868427,1.07,2051.0
Wed Feb  8 18:01:11 2023,1675868439,5.40,727.8
Wed Feb  8 18:01:35 2023,1675868477,2.28,1742.2
Wed Feb  8 18:02:12 2023,1675868502,4.68,-1962.96
Wed Feb  8 18:02:32 2023,1675868539,1.74,1020.9
Wed Feb  8 18:02:49 2023,1675868559,1.43,986.02
Wed Feb  8 18:03:23 2023,1675868575,4.08,699.5
Wed Feb  8 18:03:38 2023,1675868610,1.26,1762.0
Wed Feb  8 18:03:50 2023,1675868624,1.13,1735.0
Wed Feb  8 18:05:00 2023,1675868637,34.03,-6155.6
Wed Feb  8 18:05:29 2023,1675868707,3.00,2013.08
Wed Feb  8 18:05:53 2023,1675868736,2.19,2068.7
Wed Feb  8 18:06:39 2023,1675868760,8.36,-3930.92
Wed Feb  8 18:06:59 2023,1675868806,1.69,1601.13
Wed Feb  8 18:07:13 2023,1675868825,1.18,1979.87
Wed Feb  8 18:07:36 2023,1675868839,2.16,962.38
Wed Feb  8 18:07:47 2023,1675868863,1.04,1879.31
Wed Feb  8 18:08:02 2023,1675868874,1.25,1668.75
Wed Feb  8 18:08:23 2023,1675868889,1.76,575.62
Wed Feb  8 18:08:37 2023,1675868909,1.23,1106.75
Wed Feb  8 18:08:50 2023,1675868923,1.20,1055.0
Wed Feb  8 18:09:07 2023,1675868937,1.40,1048.39
Wed Feb  8 18:09:48 2023,1675868953,6.06,-3470.39
Wed Feb  8 18:11:04 2023,1675868994,51.62,-10040.97
Wed Feb  8 18:11:39 2023,1675869071,4.29,1433.27
Wed Feb  8 18:11:51 2023,1675869106,1.03,1955.4
Wed Feb  8 18:12:07 2023,1675869117,1.42,1840.59
Wed Feb  8 18:12:39 2023,1675869134,3.45,-344.91
Wed Feb  8 18:12:57 2023,1675869165,1.59,1607.97
Wed Feb  8 18:13:08 2023,1675869184,1.00,1200.0
Wed Feb  8 18:13:22 2023,1675869195,1.23,1179.58
Wed Feb  8 18:13:54 2023,1675869209,3.58,455.98
Wed Feb  8 18:14:17 2023,1675869241,2.01,448.15
Wed Feb  8 18:14:35 2023,1675869263,1.53,2886.75
Wed Feb  8 18:15:17 2023,1675869281,6.16,-298.7
Wed Feb  8 18:15:58 2023,1675869322,6.58,-5100.99
Wed Feb  8 18:16:15 2023,1675869365,1.42,2106.5
Wed Feb  8 18:16:33 2023,1675869381,1.61,1906.45
Wed Feb  8 18:17:02 2023,1675869400,2.94,457.53
Wed Feb  8 18:17:14 2023,1675869429,1.09,1414.6
Wed Feb  8 18:17:39 2023,1675869441,2.28,1096.9
Wed Feb  8 18:18:08 2023,1675869465,2.94,1143.16
Wed Feb  8 18:18:31 2023,1675869494,2.16,1120.97
Wed Feb  8 18:18:45 2023,1675869518,1.16,1019.7
Wed Feb  8 18:19:17 2023,1675869531,3.59,557.1
Wed Feb  8 18:19:31 2023,1675869563,1.23,1775.0
Wed Feb  8 18:19:59 2023,1675869578,2.72,704.2
Wed Feb  8 18:20:09 2023,1675869605,1.01,2600.7
Wed Feb  8 18:20:25 2023,1675869616,1.31,2326.0
Wed Feb  8 18:21:43 2023,1675869631,59.03,-13910.9
Wed Feb  8 18:22:30 2023,1675869710,8.68,-1580.68
Wed Feb  8 18:22:59 2023,1675869757,2.96,-97.42
Wed Feb  8 18:23:10 2023,1675869786,1.00,2710.0
Wed Feb  8 18:23:24 2023,1675869797,1.23,2657.85
Wed Feb  8 18:24:01 2023,1675869811,4.75,-1626.51
Wed Feb  8 18:24:42 2023,1675869848,6.34,-4202.38
Wed Feb  8 18:25:00 2023,1675869889,1.54,2174.1
Wed Feb  8 18:25:24 2023,1675869907,2.17,1587.11
Wed Feb  8 18:25:52 2023,1675869931,2.72,1479.22
Wed Feb  8 18:26:38 2023,1675869958,8.24,-2618.25
Wed Feb  8 18:27:21 2023,1675870004,6.95,-1162.86
Wed Feb  8 18:28:05 2023,1675870047,7.32,-1230.68
Wed Feb  8 18:28:32 2023,1675870091,2.62,638.54
Wed Feb  8 18:29:00 2023,1675870118,2.96,-1036.99
Wed Feb  8 18:29:40 2023,1675870147,5.77,-544.04
Wed Feb  8 18:30:02 2023,1675870187,1.87,2436.72
Wed Feb  8 18:30:47 2023,1675870208,7.70,-5347.62
Wed Feb  8 18:30:59 2023,1675870253,1.11,3030.01
Wed Feb  8 18:31:28 2023,1675870266,2.97,614.1
Wed Feb  8 18:31:40 2023,1675870295,1.07,1552.69
Wed Feb  8 18:31:55 2023,1675870307,1.26,1391.92
Wed Feb  8 18:32:10 2023,1675870321,1.35,1433.92
Wed Feb  8 18:32:25 2023,1675870337,1.26,1394.25
Wed Feb  8 18:32:42 2023,1675870352,1.47,1437.07
Wed Feb  8 18:33:36 2023,1675870369,13.53,-8304.28
